     k            crst-ang           q             ang          -t          crst-t
 0.70649450E+01 0.16113354E+01 0.82000000E+01 0.40000000E+01 0.13343016E+01 0.87380228E-01
 0.70749450E+01 0.16012527E+01 0.82000000E+01 0.40000000E+01 0.13209212E+01 0.86710727E-01
 0.70849450E+01 0.15903785E+01 0.82000000E+01 0.40000000E+01 0.13075749E+01 0.86000313E-01
 0.70949450E+01 0.15789577E+01 0.82000000E+01 0.40000000E+01 0.12942626E+01 0.85262387E-01
 0.71049450E+01 0.15672207E+01 0.82000000E+01 0.40000000E+01 0.12809842E+01 0.84509484E-01
 0.71149450E+01 0.15553823E+01 0.82000000E+01 0.40000000E+01 0.12677397E+01 0.83753241E-01
 0.71249450E+01 0.15437015E+01 0.82000000E+01 0.40000000E+01 0.12545287E+01 0.83007594E-01
 0.71349450E+01 0.15325006E+01 0.82000000E+01 0.40000000E+01 0.12413514E+01 0.82289804E-01
 0.71449450E+01 0.15220963E+01 0.82000000E+01 0.40000000E+01 0.12282074E+01 0.81616744E-01
 0.71549450E+01 0.15127912E+01 0.82000000E+01 0.40000000E+01 0.12150968E+01 0.81004416E-01
 0.71649450E+01 0.15049437E+01 0.82000000E+01 0.40000000E+01 0.12020193E+01 0.80471741E-01
 0.71749450E+01 0.14988984E+01 0.82000000E+01 0.40000000E+01 0.11889749E+01 0.80036783E-01
 0.71849450E+01 0.14950149E+01 0.82000000E+01 0.40000000E+01 0.11759635E+01 0.79718311E-01
 0.71949450E+01 0.14936842E+01 0.82000000E+01 0.40000000E+01 0.11629849E+01 0.79536655E-01
 0.72049450E+01 0.14952346E+01 0.82000000E+01 0.40000000E+01 0.11500391E+01 0.79508705E-01
 0.72149450E+01 0.14998738E+01 0.82000000E+01 0.40000000E+01 0.11371259E+01 0.79644853E-01
 0.72249450E+01 0.15078960E+01 0.82000000E+01 0.40000000E+01 0.11242451E+01 0.79960014E-01
 0.72349450E+01 0.15195643E+01 0.82000000E+01 0.40000000E+01 0.11113967E+01 0.80467378E-01
 0.72449450E+01 0.15349432E+01 0.82000000E+01 0.40000000E+01 0.10985807E+01 0.81169568E-01
 0.72549450E+01 0.15541336E+01 0.82000000E+01 0.40000000E+01 0.10857967E+01 0.82071097E-01
 0.72649450E+01 0.15771194E+01 0.82000000E+01 0.40000000E+01 0.10730448E+01 0.83170295E-01
 0.72749450E+01 0.16037161E+01 0.82000000E+01 0.40000000E+01 0.10603249E+01 0.84456639E-01
 0.72849450E+01 0.16336697E+01 0.82000000E+01 0.40000000E+01 0.10476367E+01 0.85915988E-01
 0.72949450E+01 0.16664115E+01 0.82000000E+01 0.40000000E+01 0.10349803E+01 0.87517770E-01
 0.73049450E+01 0.17013012E+01 0.82000000E+01 0.40000000E+01 0.10223555E+01 0.89227816E-01
 0.73149450E+01 0.17373286E+01 0.82000000E+01 0.40000000E+01 0.10097622E+01 0.90992776E-01
 0.73249450E+01 0.17730795E+01 0.82000000E+01 0.40000000E+01 0.99720020E+00 0.92738457E-01
 0.73349450E+01 0.18055137E+01 0.82000000E+01 0.40000000E+01 0.98466951E+00 0.94306133E-01
 0.73449450E+01 0.18333402E+01 0.82000000E+01 0.40000000E+01 0.97217000E+00 0.95629203E-01
 0.73549450E+01 0.18537852E+01 0.82000000E+01 0.40000000E+01 0.95970153E+00 0.96564167E-01
 0.73649450E+01 0.18629127E+01 0.82000000E+01 0.40000000E+01 0.94726402E+00 0.96907863E-01
 0.73749450E+01 0.18550402E+01 0.82000000E+01 0.40000000E+01 0.93485734E+00 0.96367489E-01
 0.73849450E+01 0.18238391E+01 0.82000000E+01 0.40000000E+01 0.92248140E+00 0.94618328E-01
 0.73949450E+01 0.17602687E+01 0.82000000E+01 0.40000000E+01 0.91013609E+00 0.91196889E-01
 0.74049450E+01 0.16475805E+01 0.82000000E+01 0.40000000E+01 0.89782131E+00 0.85243412E-01
 0.74149450E+01 0.15834727E+01 0.82000000E+01 0.40000000E+01 0.88553694E+00 0.81816081E-01
 0.53424291E+01 0.89367562E-03 0.82000000E+01 0.60000000E+01 0.45456382E+01 0.64088065E-04
 0.53524291E+01 0.92520028E-03 0.82000000E+01 0.60000000E+01 0.45244547E+01 0.66224830E-04
 0.53624291E+01 0.95769966E-03 0.82000000E+01 0.60000000E+01 0.45033376E+01 0.68423264E-04
 0.53724291E+01 0.99128641E-03 0.82000000E+01 0.60000000E+01 0.44822869E+01 0.70691057E-04
 0.53824291E+01 0.10260899E-02 0.82000000E+01 0.60000000E+01 0.44613020E+01 0.73037029E-04
 0.53924291E+01 0.10622480E-02 0.82000000E+01 0.60000000E+01 0.44403829E+01 0.75470549E-04
 0.54024291E+01 0.10999423E-02 0.82000000E+01 0.60000000E+01 0.44195292E+01 0.78003998E-04
 0.54124291E+01 0.11393665E-02 0.82000000E+01 0.60000000E+01 0.43987406E+01 0.80650533E-04
 0.54224291E+01 0.11807390E-02 0.82000000E+01 0.60000000E+01 0.43780168E+01 0.83424970E-04
 0.54324291E+01 0.12242909E-02 0.82000000E+01 0.60000000E+01 0.43573577E+01 0.86342891E-04
 0.54424291E+01 0.12702775E-02 0.82000000E+01 0.60000000E+01 0.43367629E+01 0.89421475E-04
 0.54524291E+01 0.13189703E-02 0.82000000E+01 0.60000000E+01 0.43162322E+01 0.92678929E-04
 0.54624291E+01 0.13706679E-02 0.82000000E+01 0.60000000E+01 0.42957652E+01 0.96135202E-04
 0.54724291E+01 0.14257164E-02 0.82000000E+01 0.60000000E+01 0.42753618E+01 0.99813441E-04
 0.54824291E+01 0.14844819E-02 0.82000000E+01 0.60000000E+01 0.42550217E+01 0.10373801E-03
 0.54924291E+01 0.15473544E-02 0.82000000E+01 0.60000000E+01 0.42347445E+01 0.10793476E-03
 0.55024291E+01 0.16147422E-02 0.82000000E+01 0.60000000E+01 0.42145301E+01 0.11243066E-03
 0.55124291E+01 0.16870733E-02 0.82000000E+01 0.60000000E+01 0.41943782E+01 0.11725381E-03
 0.55224291E+01 0.17647989E-02 0.82000000E+01 0.60000000E+01 0.41742885E+01 0.12243373E-03
 0.55324291E+01 0.18483959E-02 0.82000000E+01 0.60000000E+01 0.41542608E+01 0.12800153E-03
 0.55424291E+01 0.19383821E-02 0.82000000E+01 0.60000000E+01 0.41342948E+01 0.13399089E-03
 0.55524291E+01 0.20353045E-02 0.82000000E+01 0.60000000E+01 0.41143903E+01 0.14043727E-03
 0.55624291E+01 0.21397161E-02 0.82000000E+01 0.60000000E+01 0.40945469E+01 0.14737631E-03
 0.55724291E+01 0.22521923E-02 0.82000000E+01 0.60000000E+01 0.40747646E+01 0.15484491E-03
 0.55824291E+01 0.23733045E-02 0.82000000E+01 0.60000000E+01 0.40550429E+01 0.16287944E-03
 0.55924291E+01 0.25036293E-02 0.82000000E+01 0.60000000E+01 0.40353817E+01 0.17151636E-03
 0.56024291E+01 0.26437414E-02 0.82000000E+01 0.60000000E+01 0.40157807E+01 0.18079176E-03
 0.56124291E+01 0.27942172E-02 0.82000000E+01 0.60000000E+01 0.39962396E+01 0.19074155E-03
 0.56224291E+01 0.29556623E-02 0.82000000E+01 0.60000000E+01 0.39767583E+01 0.20140342E-03
 0.56324291E+01 0.31286817E-02 0.82000000E+01 0.60000000E+01 0.39573364E+01 0.21281472E-03
 0.56424291E+01 0.33138523E-02 0.82000000E+01 0.60000000E+01 0.39379738E+01 0.22501064E-03
 0.56524291E+01 0.35117366E-02 0.82000000E+01 0.60000000E+01 0.39186701E+01 0.23802514E-03
 0.56624291E+01 0.37228646E-02 0.82000000E+01 0.60000000E+01 0.38994252E+01 0.25188974E-03
 0.56724291E+01 0.39477219E-02 0.82000000E+01 0.60000000E+01 0.38802389E+01 0.26663275E-03
 0.56824291E+01 0.41867428E-02 0.82000000E+01 0.60000000E+01 0.38611107E+01 0.28227881E-03
 0.56924291E+01 0.44403060E-02 0.82000000E+01 0.60000000E+01 0.38420407E+01 0.29884864E-03
 0.57024291E+01 0.47087265E-02 0.82000000E+01 0.60000000E+01 0.38230284E+01 0.31635856E-03
 0.57124291E+01 0.49922644E-02 0.82000000E+01 0.60000000E+01 0.38040737E+01 0.33482106E-03
 0.57224291E+01 0.52911242E-02 0.82000000E+01 0.60000000E+01 0.37851763E+01 0.35424485E-03
 0.57324291E+01 0.56054211E-02 0.82000000E+01 0.60000000E+01 0.37663360E+01 0.37463260E-03
 0.57424291E+01 0.59351725E-02 0.82000000E+01 0.60000000E+01 0.37475525E+01 0.39598042E-03
 0.57524291E+01 0.62803267E-02 0.82000000E+01 0.60000000E+01 0.37288258E+01 0.41827988E-03
 0.57624291E+01 0.66407337E-02 0.82000000E+01 0.60000000E+01 0.37101554E+01 0.44151604E-03
 0.57724291E+01 0.70161340E-02 0.82000000E+01 0.60000000E+01 0.36915412E+01 0.46566681E-03
 0.57824291E+01 0.74061307E-02 0.82000000E+01 0.60000000E+01 0.36729829E+01 0.49070115E-03
 0.57924291E+01 0.78102482E-02 0.82000000E+01 0.60000000E+01 0.36544804E+01 0.51658302E-03
 0.58024291E+01 0.82279172E-02 0.82000000E+01 0.60000000E+01 0.36360334E+01 0.54327045E-03
 0.58124291E+01 0.86584958E-02 0.82000000E+01 0.60000000E+01 0.36176417E+01 0.57071698E-03
 0.58224291E+01 0.91011852E-02 0.82000000E+01 0.60000000E+01 0.35993050E+01 0.59886614E-03
 0.58324291E+01 0.95550934E-02 0.82000000E+01 0.60000000E+01 0.35810232E+01 0.62765571E-03
 0.58424291E+01 0.10019252E-01 0.82000000E+01 0.60000000E+01 0.35627960E+01 0.65701889E-03
 0.58524291E+01 0.10492700E-01 0.82000000E+01 0.60000000E+01 0.35446232E+01 0.68688987E-03
 0.58624291E+01 0.10974391E-01 0.82000000E+01 0.60000000E+01 0.35265045E+01 0.71719761E-03
 0.58724291E+01 0.11463254E-01 0.82000000E+01 0.60000000E+01 0.35084399E+01 0.74787008E-03
 0.58824291E+01 0.11958205E-01 0.82000000E+01 0.60000000E+01 0.34904290E+01 0.77883472E-03
 0.58924291E+01 0.12458049E-01 0.82000000E+01 0.60000000E+01 0.34724716E+01 0.81001240E-03
 0.59024291E+01 0.12961815E-01 0.82000000E+01 0.60000000E+01 0.34545676E+01 0.84133910E-03
 0.59124291E+01 0.13468487E-01 0.82000000E+01 0.60000000E+01 0.34367166E+01 0.87274806E-03
 0.59224291E+01 0.13977197E-01 0.82000000E+01 0.60000000E+01 0.34189186E+01 0.90418280E-03
 0.59324291E+01 0.14487132E-01 0.82000000E+01 0.60000000E+01 0.34011733E+01 0.93559066E-03
 0.59424291E+01 0.14997531E-01 0.82000000E+01 0.60000000E+01 0.33834804E+01 0.96692276E-03
 0.59524291E+01 0.15507812E-01 0.82000000E+01 0.60000000E+01 0.33658398E+01 0.99814195E-03
 0.59624291E+01 0.16017686E-01 0.82000000E+01 0.60000000E+01 0.33482513E+01 0.10292303E-02
 0.59724291E+01 0.16527051E-01 0.82000000E+01 0.60000000E+01 0.33307147E+01 0.10601819E-02
 0.59824291E+01 0.17035917E-01 0.82000000E+01 0.60000000E+01 0.33132297E+01 0.10909981E-02
 0.59924291E+01 0.17544553E-01 0.82000000E+01 0.60000000E+01 0.32957961E+01 0.11216966E-02
 0.60024291E+01 0.18053372E-01 0.82000000E+01 0.60000000E+01 0.32784138E+01 0.11523046E-02
 0.60124291E+01 0.18563048E-01 0.82000000E+01 0.60000000E+01 0.32610826E+01 0.11828654E-02
 0.60224291E+01 0.19074732E-01 0.82000000E+01 0.60000000E+01 0.32438022E+01 0.12134525E-02
 0.60324291E+01 0.19589871E-01 0.82000000E+01 0.60000000E+01 0.32265724E+01 0.12441575E-02
 0.60424291E+01 0.20110105E-01 0.82000000E+01 0.60000000E+01 0.32093931E+01 0.12750840E-02
 0.60524291E+01 0.20637332E-01 0.82000000E+01 0.60000000E+01 0.31922640E+01 0.13063509E-02
 0.60624291E+01 0.21173510E-01 0.82000000E+01 0.60000000E+01 0.31751850E+01 0.13380804E-02
 0.60724291E+01 0.21720886E-01 0.82000000E+01 0.60000000E+01 0.31581559E+01 0.13704119E-02
 0.60824291E+01 0.22281867E-01 0.82000000E+01 0.60000000E+01 0.31411764E+01 0.14034939E-02
 0.60924291E+01 0.22859212E-01 0.82000000E+01 0.60000000E+01 0.31242464E+01 0.14374965E-02
 0.61024291E+01 0.23455905E-01 0.82000000E+01 0.60000000E+01 0.31073656E+01 0.14726022E-02
 0.61124291E+01 0.24074741E-01 0.82000000E+01 0.60000000E+01 0.30905339E+01 0.15089811E-02
 0.61224291E+01 0.24718539E-01 0.82000000E+01 0.60000000E+01 0.30737511E+01 0.15468032E-02
 0.61324291E+01 0.25390110E-01 0.82000000E+01 0.60000000E+01 0.30570170E+01 0.15862370E-02
 0.61424291E+01 0.26091928E-01 0.82000000E+01 0.60000000E+01 0.30403315E+01 0.16274289E-02
 0.61524291E+01 0.26826342E-01 0.82000000E+01 0.60000000E+01 0.30236942E+01 0.16705168E-02
 0.61624291E+01 0.27595540E-01 0.82000000E+01 0.60000000E+01 0.30071051E+01 0.17156274E-02
 0.61724291E+01 0.28401877E-01 0.82000000E+01 0.60000000E+01 0.29905639E+01 0.17628970E-02
 0.61824291E+01 0.29247142E-01 0.82000000E+01 0.60000000E+01 0.29740705E+01 0.18124261E-02
 0.61924291E+01 0.30132762E-01 0.82000000E+01 0.60000000E+01 0.29576246E+01 0.18642919E-02
 0.62024291E+01 0.31059664E-01 0.82000000E+01 0.60000000E+01 0.29412262E+01 0.19185405E-02
 0.62124291E+01 0.32028100E-01 0.82000000E+01 0.60000000E+01 0.29248749E+01 0.19751758E-02
 0.62224291E+01 0.33037882E-01 0.82000000E+01 0.60000000E+01 0.29085707E+01 0.20341747E-02
 0.62324291E+01 0.34088198E-01 0.82000000E+01 0.60000000E+01 0.28923133E+01 0.20954761E-02
 0.62424291E+01 0.35177428E-01 0.82000000E+01 0.60000000E+01 0.28761026E+01 0.21589694E-02
 0.62524291E+01 0.36303327E-01 0.82000000E+01 0.60000000E+01 0.28599384E+01 0.22245064E-02
 0.62624291E+01 0.37463302E-01 0.82000000E+01 0.60000000E+01 0.28438205E+01 0.22919189E-02
 0.62724291E+01 0.38654622E-01 0.82000000E+01 0.60000000E+01 0.28277487E+01 0.23610310E-02
 0.62824291E+01 0.39874028E-01 0.82000000E+01 0.60000000E+01 0.28117228E+01 0.24316358E-02
 0.62924291E+01 0.41117708E-01 0.82000000E+01 0.60000000E+01 0.27957427E+01 0.25034942E-02
 0.63024291E+01 0.42381162E-01 0.82000000E+01 0.60000000E+01 0.27798082E+01 0.25763265E-02
 0.63124291E+01 0.43659559E-01 0.82000000E+01 0.60000000E+01 0.27639192E+01 0.26498351E-02
 0.63224291E+01 0.44947738E-01 0.82000000E+01 0.60000000E+01 0.27480754E+01 0.27237039E-02
 0.63324291E+01 0.46240634E-01 0.82000000E+01 0.60000000E+01 0.27322767E+01 0.27976247E-02
 0.63424291E+01 0.47533429E-01 0.82000000E+01 0.60000000E+01 0.27165228E+01 0.28713064E-02
 0.63524291E+01 0.48821200E-01 0.82000000E+01 0.60000000E+01 0.27008137E+01 0.29444531E-02
 0.63624291E+01 0.50099172E-01 0.82000000E+01 0.60000000E+01 0.26851492E+01 0.30167798E-02
 0.63724291E+01 0.51362807E-01 0.82000000E+01 0.60000000E+01 0.26695291E+01 0.30880175E-02
 0.63824291E+01 0.52608468E-01 0.82000000E+01 0.60000000E+01 0.26539532E+01 0.31579531E-02
 0.63924291E+01 0.53832515E-01 0.82000000E+01 0.60000000E+01 0.26384213E+01 0.32263744E-02
 0.64024291E+01 0.55032157E-01 0.82000000E+01 0.60000000E+01 0.26229334E+01 0.32931216E-02
 0.64124291E+01 0.56205306E-01 0.82000000E+01 0.60000000E+01 0.26074891E+01 0.33580778E-02
 0.64224291E+01 0.57350499E-01 0.82000000E+01 0.60000000E+01 0.25920884E+01 0.34211640E-02
 0.64324291E+01 0.58466638E-01 0.82000000E+01 0.60000000E+01 0.25767311E+01 0.34823236E-02
 0.64424291E+01 0.59553708E-01 0.82000000E+01 0.60000000E+01 0.25614171E+01 0.35415647E-02
 0.64524291E+01 0.60611861E-01 0.82000000E+01 0.60000000E+01 0.25461461E+01 0.35989051E-02
 0.64624291E+01 0.61641816E-01 0.82000000E+01 0.60000000E+01 0.25309180E+01 0.36543964E-02
 0.64724291E+01 0.62645221E-01 0.82000000E+01 0.60000000E+01 0.25157326E+01 0.37081446E-02
 0.64824291E+01 0.63624115E-01 0.82000000E+01 0.60000000E+01 0.25005899E+01 0.37602784E-02
 0.64924291E+01 0.64580687E-01 0.82000000E+01 0.60000000E+01 0.24854895E+01 0.38109343E-02
 0.65024291E+01 0.65517198E-01 0.82000000E+01 0.60000000E+01 0.24704314E+01 0.38602524E-02
 0.65124291E+01 0.66435847E-01 0.82000000E+01 0.60000000E+01 0.24554154E+01 0.39083683E-02
 0.65224291E+01 0.67338929E-01 0.82000000E+01 0.60000000E+01 0.24404414E+01 0.39554222E-02
 0.65324291E+01 0.68228807E-01 0.82000000E+01 0.60000000E+01 0.24255091E+01 0.40015578E-02
 0.65424291E+01 0.69107577E-01 0.82000000E+01 0.60000000E+01 0.24106185E+01 0.40469017E-02
 0.65524291E+01 0.69976620E-01 0.82000000E+01 0.60000000E+01 0.23957693E+01 0.40915386E-02
 0.65624291E+01 0.70836248E-01 0.82000000E+01 0.60000000E+01 0.23809615E+01 0.41354897E-02
 0.65724291E+01 0.71685597E-01 0.82000000E+01 0.60000000E+01 0.23661948E+01 0.41787079E-02
 0.65824291E+01 0.72524368E-01 0.82000000E+01 0.60000000E+01 0.23514691E+01 0.42211791E-02
 0.65924291E+01 0.73352354E-01 0.82000000E+01 0.60000000E+01 0.23367843E+01 0.42628947E-02
 0.66024291E+01 0.74169334E-01 0.82000000E+01 0.60000000E+01 0.23221402E+01 0.43038453E-02
 0.66124291E+01 0.74974026E-01 0.82000000E+01 0.60000000E+01 0.23075367E+01 0.43439600E-02
 0.66224291E+01 0.75764263E-01 0.82000000E+01 0.60000000E+01 0.22929735E+01 0.43831174E-02
 0.66324291E+01 0.76537050E-01 0.82000000E+01 0.60000000E+01 0.22784506E+01 0.44211486E-02
 0.66424291E+01 0.77288823E-01 0.82000000E+01 0.60000000E+01 0.22639678E+01 0.44578534E-02
 0.66524291E+01 0.78017682E-01 0.82000000E+01 0.60000000E+01 0.22495250E+01 0.44931281E-02
 0.66624291E+01 0.78723069E-01 0.82000000E+01 0.60000000E+01 0.22351220E+01 0.45269472E-02
 0.66724291E+01 0.79404120E-01 0.82000000E+01 0.60000000E+01 0.22207586E+01 0.45592676E-02
 0.66824291E+01 0.80059952E-01 0.82000000E+01 0.60000000E+01 0.22064348E+01 0.45900454E-02
 0.66924291E+01 0.80689303E-01 0.82000000E+01 0.60000000E+01 0.21921503E+01 0.46192153E-02
 0.67024291E+01 0.81291124E-01 0.82000000E+01 0.60000000E+01 0.21779051E+01 0.46467244E-02
 0.67124291E+01 0.81867139E-01 0.82000000E+01 0.60000000E+01 0.21636989E+01 0.46726787E-02
 0.67224291E+01 0.82420319E-01 0.82000000E+01 0.60000000E+01 0.21495317E+01 0.46972543E-02
 0.67324291E+01 0.82953884E-01 0.82000000E+01 0.60000000E+01 0.21354032E+01 0.47206408E-02
 0.67424291E+01 0.83471062E-01 0.82000000E+01 0.60000000E+01 0.21213134E+01 0.47430267E-02
 0.67524291E+01 0.83974410E-01 0.82000000E+01 0.60000000E+01 0.21072622E+01 0.47645616E-02
 0.67624291E+01 0.84468244E-01 0.82000000E+01 0.60000000E+01 0.20932492E+01 0.47854938E-02
 0.67724291E+01 0.84957667E-01 0.82000000E+01 0.60000000E+01 0.20792746E+01 0.48061146E-02
 0.67824291E+01 0.85448564E-01 0.82000000E+01 0.60000000E+01 0.20653380E+01 0.48267580E-02
 0.67924291E+01 0.85946101E-01 0.82000000E+01 0.60000000E+01 0.20514393E+01 0.48477150E-02
 0.68024291E+01 0.86455400E-01 0.82000000E+01 0.60000000E+01 0.20375784E+01 0.48692729E-02
 0.68124291E+01 0.86984185E-01 0.82000000E+01 0.60000000E+01 0.20237553E+01 0.48918633E-02
 0.68224291E+01 0.87540070E-01 0.82000000E+01 0.60000000E+01 0.20099696E+01 0.49159094E-02
 0.68324291E+01 0.88129412E-01 0.82000000E+01 0.60000000E+01 0.19962214E+01 0.49417612E-02
 0.68424291E+01 0.88756715E-01 0.82000000E+01 0.60000000E+01 0.19825104E+01 0.49696629E-02
 0.68524291E+01 0.89429244E-01 0.82000000E+01 0.60000000E+01 0.19688365E+01 0.50000117E-02
 0.68624291E+01 0.90155738E-01 0.82000000E+01 0.60000000E+01 0.19551997E+01 0.50332849E-02
 0.68724291E+01 0.90942995E-01 0.82000000E+01 0.60000000E+01 0.19415996E+01 0.50698487E-02
 0.68824291E+01 0.91795744E-01 0.82000000E+01 0.60000000E+01 0.19280364E+01 0.51099519E-02
 0.68924291E+01 0.92717725E-01 0.82000000E+01 0.60000000E+01 0.19145097E+01 0.51537871E-02
 0.69024291E+01 0.93714542E-01 0.82000000E+01 0.60000000E+01 0.19010194E+01 0.52016490E-02
 0.69124291E+01 0.94794627E-01 0.82000000E+01 0.60000000E+01 0.18875655E+01 0.52539876E-02
 0.69224291E+01 0.95964514E-01 0.82000000E+01 0.60000000E+01 0.18741478E+01 0.53111451E-02
 0.69324291E+01 0.97229694E-01 0.82000000E+01 0.60000000E+01 0.18607661E+01 0.53734040E-02
 0.69424291E+01 0.98594674E-01 0.82000000E+01 0.60000000E+01 0.18474204E+01 0.54409911E-02
 0.69524291E+01 0.10006584E+00 0.82000000E+01 0.60000000E+01 0.18341105E+01 0.55142352E-02
 0.69624291E+01 0.10164910E+00 0.82000000E+01 0.60000000E+01 0.18208362E+01 0.55934373E-02
 0.69724291E+01 0.10334802E+00 0.82000000E+01 0.60000000E+01 0.18075975E+01 0.56787673E-02
 0.69824291E+01 0.10516293E+00 0.82000000E+01 0.60000000E+01 0.17943943E+01 0.57702170E-02
 0.69924291E+01 0.10709553E+00 0.82000000E+01 0.60000000E+01 0.17812263E+01 0.58678541E-02
 0.70024291E+01 0.10914731E+00 0.82000000E+01 0.60000000E+01 0.17680935E+01 0.59717323E-02
 0.70124291E+01 0.11131864E+00 0.82000000E+01 0.60000000E+01 0.17549957E+01 0.60818458E-02
 0.70224291E+01 0.11360823E+00 0.82000000E+01 0.60000000E+01 0.17419328E+01 0.61980979E-02
 0.70324291E+01 0.11601497E+00 0.82000000E+01 0.60000000E+01 0.17289048E+01 0.63204016E-02
 0.70424291E+01 0.11853363E+00 0.82000000E+01 0.60000000E+01 0.17159114E+01 0.64484469E-02
 0.70524291E+01 0.12115786E+00 0.82000000E+01 0.60000000E+01 0.17029525E+01 0.65818635E-02
 0.70624291E+01 0.12388347E+00 0.82000000E+01 0.60000000E+01 0.16900281E+01 0.67204026E-02
 0.70724291E+01 0.12670159E+00 0.82000000E+01 0.60000000E+01 0.16771379E+01 0.68635609E-02
 0.70824291E+01 0.12959806E+00 0.82000000E+01 0.60000000E+01 0.16642820E+01 0.70105531E-02
 0.70924291E+01 0.13256132E+00 0.82000000E+01 0.60000000E+01 0.16514601E+01 0.71607390E-02
 0.71024291E+01 0.13557767E+00 0.82000000E+01 0.60000000E+01 0.16386721E+01 0.73133656E-02
 0.71124291E+01 0.13862854E+00 0.82000000E+01 0.60000000E+01 0.16259179E+01 0.74674224E-02
 0.71224291E+01 0.14169523E+00 0.82000000E+01 0.60000000E+01 0.16131975E+01 0.76218978E-02
 0.71324291E+01 0.14475514E+00 0.82000000E+01 0.60000000E+01 0.16005106E+01 0.77755758E-02
 0.71424291E+01 0.14778210E+00 0.82000000E+01 0.60000000E+01 0.15878572E+01 0.79270560E-02
 0.71524291E+01 0.15074951E+00 0.82000000E+01 0.60000000E+01 0.15752371E+01 0.80749223E-02
 0.71624291E+01 0.15362643E+00 0.82000000E+01 0.60000000E+01 0.15626502E+01 0.82175361E-02
 0.71724291E+01 0.15637837E+00 0.82000000E+01 0.60000000E+01 0.15500964E+01 0.83530760E-02
 0.71824291E+01 0.15896843E+00 0.82000000E+01 0.60000000E+01 0.15375756E+01 0.84796036E-02
 0.71924291E+01 0.16135468E+00 0.82000000E+01 0.60000000E+01 0.15250877E+01 0.85949229E-02
 0.72024291E+01 0.16349256E+00 0.82000000E+01 0.60000000E+01 0.15126326E+01 0.86967106E-02
 0.72124291E+01 0.16533273E+00 0.82000000E+01 0.60000000E+01 0.15002100E+01 0.87824014E-02
 0.72224291E+01 0.16680865E+00 0.82000000E+01 0.60000000E+01 0.14878200E+01 0.88485336E-02
 0.72324291E+01 0.16785718E+00 0.82000000E+01 0.60000000E+01 0.14754625E+01 0.88918424E-02
 0.72424291E+01 0.16841385E+00 0.82000000E+01 0.60000000E+01 0.14631372E+01 0.89090123E-02
 0.72524291E+01 0.16838394E+00 0.82000000E+01 0.60000000E+01 0.14508441E+01 0.88951483E-02
 0.72624291E+01 0.16768739E+00 0.82000000E+01 0.60000000E+01 0.14385830E+01 0.88461542E-02
 0.72724291E+01 0.16618960E+00 0.82000000E+01 0.60000000E+01 0.14263540E+01 0.87550848E-02
 0.72824291E+01 0.16373613E+00 0.82000000E+01 0.60000000E+01 0.14141568E+01 0.86139883E-02
 0.72924291E+01 0.16016120E+00 0.82000000E+01 0.60000000E+01 0.14019913E+01 0.84143603E-02
 0.73024291E+01 0.15519332E+00 0.82000000E+01 0.60000000E+01 0.13898574E+01 0.81421984E-02
 0.73124291E+01 0.14853412E+00 0.82000000E+01 0.60000000E+01 0.13777551E+01 0.77821676E-02
 0.73224291E+01 0.14523049E+00 0.82000000E+01 0.60000000E+01 0.13656842E+01 0.75986886E-02
 0.52154245E+01 0.65680487E-04 0.82000000E+01 0.80000000E+01 0.51844302E+01 0.48248377E-05
 0.52254245E+01 0.70266050E-04 0.82000000E+01 0.80000000E+01 0.51630746E+01 0.51518116E-05
 0.52354245E+01 0.75133037E-04 0.82000000E+01 0.80000000E+01 0.51417892E+01 0.54981306E-05
 0.52454245E+01 0.80287508E-04 0.82000000E+01 0.80000000E+01 0.51205737E+01 0.58641268E-05
 0.52554245E+01 0.85734421E-04 0.82000000E+01 0.80000000E+01 0.50994278E+01 0.62500491E-05
 0.52654245E+01 0.91476880E-04 0.82000000E+01 0.80000000E+01 0.50783512E+01 0.66560100E-05
 0.52754245E+01 0.97516411E-04 0.82000000E+01 0.80000000E+01 0.50573436E+01 0.70820064E-05
 0.52854245E+01 0.10385241E-03 0.82000000E+01 0.80000000E+01 0.50364047E+01 0.75278807E-05
 0.52954245E+01 0.11048323E-03 0.82000000E+01 0.80000000E+01 0.50155342E+01 0.79934010E-05
 0.53054245E+01 0.11740426E-03 0.82000000E+01 0.80000000E+01 0.49947318E+01 0.84781234E-05
 0.53154245E+01 0.12460972E-03 0.82000000E+01 0.80000000E+01 0.49739973E+01 0.89815226E-05
 0.53254245E+01 0.13209081E-03 0.82000000E+01 0.80000000E+01 0.49533304E+01 0.95028614E-05
 0.53354245E+01 0.13983880E-03 0.82000000E+01 0.80000000E+01 0.49327307E+01 0.10041410E-04
 0.53454245E+01 0.14784092E-03 0.82000000E+01 0.80000000E+01 0.49121980E+01 0.10596159E-04
 0.53554245E+01 0.15608442E-03 0.82000000E+01 0.80000000E+01 0.48917320E+01 0.11166104E-04
 0.53654245E+01 0.16455398E-03 0.82000000E+01 0.80000000E+01 0.48713325E+01 0.11750066E-04
 0.53754245E+01 0.17323292E-03 0.82000000E+01 0.80000000E+01 0.48509991E+01 0.12346779E-04
 0.53854245E+01 0.18210253E-03 0.82000000E+01 0.80000000E+01 0.48307317E+01 0.12954840E-04
 0.53954245E+01 0.19114279E-03 0.82000000E+01 0.80000000E+01 0.48105298E+01 0.13572764E-04
